5.6194,-6.445
5.6316,-6.4375
5.6437,-6.4299
5.6558,-6.4222
5.6677,-6.4145
5.6796,-6.4067
5.6915,-6.3987
5.7032,-6.3908
5.7149,-6.3827
5.7265,-6.3746
5.7381,-6.3663
5.7496,-6.358
5.761,-6.3497
5.7723,-6.3412
5.7836,-6.3327
5.7947,-6.3241
5.8059,-6.3154
5.8169,-6.3067
5.8278,-6.2978
5.8387,-6.289
5.8496,-6.2799
5.8603,-6.271
5.871,-6.2618
5.8815,-6.2527
5.8921,-6.2434
5.9025,-6.2341
5.9129,-6.2247
5.9232,-6.2152
5.9334,-6.2057
5.9435,-6.196
5.9536,-6.1864
5.9636,-6.1766
5.9735,-6.1668
5.9833,-6.1569
5.9931,-6.1469
6.0027,-6.1369
6.0123,-6.1268
6.0219,-6.1166
6.0313,-6.1064
6.0407,-6.096
6.05,-6.0857
6.0592,-6.0752
6.0683,-6.0647
6.0773,-6.0542
6.0863,-6.0435
6.0952,-6.0328
6.104,-6.022
6.1128,-6.0112
6.1214,-6.0003
6.13,-5.9894
6.1385,-5.9783
6.1469,-5.9672
6.1553,-5.9561
6.1635,-5.9449
6.1717,-5.9336
6.1798,-5.9222
6.1878,-5.9109
6.1957,-5.8993
6.2036,-5.8878
6.2114,-5.8762
6.2191,-5.8646
6.2267,-5.8529
6.2342,-5.8411
6.2416,-5.8293
6.249,-5.8174
6.2563,-5.8054
6.2635,-5.7934
6.2706,-5.7813
6.2776,-5.7693
6.2846,-5.757
6.2915,-5.7448
6.2982,-5.7325
6.3049,-5.7201
6.3116,-5.7078
6.3181,-5.6953
6.3246,-5.6827
6.3309,-5.6702
6.3372,-5.6575
6.3434,-5.6449
6.3495,-5.6321
6.3556,-5.6193
6.3615,-5.6065
6.3674,-5.5936
6.3732,-5.5806
6.3789,-5.5676
6.3845,-5.5545
6.39,-5.5414
6.3954,-5.5283
6.4008,-5.515
6.4061,-5.5017
6.4113,-5.4884
6.4164,-5.4751
6.4214,-5.4616
6.4263,-5.4482
6.4312,-5.4346
6.4359,-5.421
6.4406,-5.4074
6.4452,-5.3938
6.4497,-5.38
6.4541,-5.3663
6.4584,-5.3525
6.4627,-5.3386
6.4668,-5.3247
6.4709,-5.3108
6.4749,-5.2968
6.4788,-5.2827
6.4826,-5.2686
6.4863,-5.2545
6.49,-5.2403
6.4935,-5.2261
6.497,-5.2118
6.5004,-5.1975
6.5036,-5.1831
6.5069,-5.1687
6.51,-5.1543
6.513,-5.1398
6.5159,-5.1253
6.5188,-5.1107
6.5216,-5.0961
6.5242,-5.0814
6.5268,-5.0667
6.5293,-5.052
6.5318,-5.0372
6.5341,-5.0224
6.5363,-5.0075
6.5385,-4.9926
6.5406,-4.9777
6.5425,-4.9627
6.5444,-4.9477
6.5462,-4.9326
6.548,-4.9176
6.5496,-4.9024
6.5511,-4.8873
6.5526,-4.8721
6.554,-4.8568
6.5552,-4.8415
6.5564,-4.8262
6.5575,-4.8109
6.5585,-4.7955
6.5595,-4.7801
6.5603,-4.7646
6.561,-4.7491
6.5617,-4.7336
6.5623,-4.7181
6.5628,-4.7025
6.5632,-4.6869
6.5635,-4.6712
6.5637,-4.6555
6.5638,-4.6398
6.5639,-4.624
